Year,Month,Date,Flight_Number,Actual_DepTime,Scheduled_DepTime,Actual_ArrTime,Scheduled_ArrTime,AirTime,ArrivalDelay,DepDelay,Origin,Destination,Distance,Delay
2018,4,10,1424,1301,1240,1616,1610,125,6,21,PHX,MCI,1044,NO
2018,4,10,1187,1138,1025,1737,1625,211,72,73,PHX,MCO,1848,YES
2018,4,10,2598,2029,2000,23,20,157,3,29,PHX,MDW,1444,NO
2018,4,10,5010,1916,1855,2314,2315,163,-1,21,PHX,MDW,1444,NO
2018,4,10,511,1057,1050,1501,1515,170,-14,7,PHX,MDW,1444,NO
2018,4,10,55,1628,1610,2022,2030,165,-8,18,PHX,MDW,1444,NO
2018,4,11,7391,1243,1230,1643,1655,168,-12,13,PHX,MDW,1444,NO
2018,4,11,1220,1201,1145,1833,1830,248,3,16,PHX,MHT,2279,NO
2018,4,11,85,1822,1715,1928,1820,113,68,67,PHX,OAK,646,YES
2018,4,11,383,1928,1905,2040,2005,113,35,23,PHX,OAK,646,YES
2018,4,11,535,2054,2025,2345,2330,96,15,29,PHX,OKC,833,YES
2018,4,11,328,1318,1235,1605,1540,97,25,43,PHX,OKC,833,YES
2018,4,11,7438,1807,1515,2116,1840,123,156,172,PHX,OMA,1037,YES
2018,4,11,5250,1636,1550,1639,1555,52,44,46,PHX,ONT,325,YES
2018,4,11,6489,1742,1720,1750,1730,55,20,22,PHX,ONT,325,YES
2018,4,11,639,1109,1100,1122,1120,58,2,9,PHX,ONT,325,NO
2018,4,11,695,2120,2020,2133,2030,58,63,60,PHX,ONT,325,YES
2018,4,11,713,1609,1600,2229,2220,230,9,9,PHX,PHL,2075,NO
2018,4,11,1729,1321,1310,1901,1905,205,-4,11,PHX,PIT,1813,NO
2018,4,11,1923,946,940,1533,1545,215,-12,6,PHX,RDU,1891,NO
2018,4,11,1949,2145,2120,2247,2210,96,37,25,PHX,RNO,601,YES
2018,4,11,1983,1453,1430,,1520,,,23,PHX,RNO,601,NO
2018,4,11,2065,2257,2045,2309,2050,58,139,132,PHX,SAN,304,YES
2018,4,11,2090,1432,1355,1443,1400,60,43,37,PHX,SAN,304,YES
2018,4,11,421,1242,1155,1301,1205,67,56,47,PHX,SAN,304,YES
2018,4,11,523,2038,2010,2046,2015,55,31,28,PHX,SAN,304,YES
2018,4,11,32,1745,1645,1759,1650,61,69,60,PHX,SAN,304,YES
2018,4,11,658,1855,1730,1911,1735,59,96,85,PHX,SAN,304,YES
2018,4,11,1590,1505,1455,1526,1500,66,26,10,PHX,SAN,304,YES
2018,4,11,1739,1718,1615,2006,1915,99,51,63,PHX,SAT,843,YES
2018,4,11,255,1223,1200,1522,1505,106,17,23,PHX,SAT,843,YES
2018,4,11,469,1944,1935,2133,2145,155,-12,9,PHX,SEA,1107,NO
2018,4,11,310,1920,1845,2028,1940,113,48,35,PHX,SJC,621,YES
2018,4,11,701,1430,1415,1529,1510,105,19,15,PHX,SJC,621,YES
2018,4,11,578,1331,1315,1456,1450,74,6,16,PHX,SLC,507,NO
2018,4,11,646,2024,1845,2155,2020,72,95,99,PHX,SLC,507,YES
2018,4,11,649,1127,1055,1300,1235,76,25,32,PHX,SLC,507,YES
2018,4,11,684,1724,1655,1847,1830,71,17,29,PHX,SLC,507,YES
2018,4,11,1126,1517,1425,1643,1600,73,43,52,PHX,SLC,507,YES
2018,4,11,1491,1023,825,1231,1005,83,146,118,PHX,SLC,507,YES
2018,4,11,407,1252,1240,1354,1340,110,14,12,PHX,SMF,647,NO
2018,4,11,433,1518,1500,1610,1600,102,10,18,PHX,SMF,647,NO
2018,4,11,487,1837,1810,1931,1910,102,21,27,PHX,SMF,647,YES
2018,4,11,604,1644,1635,1726,1735,94,-9,9,PHX,SMF,647,NO
2018,4,11,621,1532,1515,1541,1530,58,11,17,PHX,SNA,338,NO
2018,4,11,623,1733,1720,1742,1730,60,12,13,PHX,SNA,338,NO
2018,4,11,1183,2329,2040,257,35,134,142,169,PHX,STL,1262,YES
2018,4,11,1568,1527,1450,1905,1845,145,20,37,PHX,STL,1262,YES
2018,4,11,809,1720,1705,2052,2055,144,-3,15,PHX,STL,1262,NO
2018,4,11,323,1107,1055,1442,1450,145,-8,12,PHX,STL,1262,NO
2018,4,11,526,1706,1645,1902,1840,278,22,21,PIT,LAS,1910,YES
2018,4,11,678,1242,1235,1453,1455,118,-2,7,PIT,MCO,834,NO
2018,4,11,1416,1839,1755,1903,1830,71,33,44,PIT,MDW,402,YES
2018,4,11,1192,1454,1410,1526,1435,75,51,44,PIT,MDW,402,YES
2018,4,11,2193,1421,1325,1707,1615,264,52,56,PIT,PHX,1813,YES
2018,4,11,2322,1518,1500,1738,1735,126,3,18,PIT,TPA,873,NO
2018,4,11,1741,1120,1105,1235,1220,59,15,15,PVD,BWI,328,YES
2018,4,11,1856,1747,1730,1902,1850,62,12,17,PVD,BWI,328,NO
2018,4,11,2509,935,925,1046,1040,56,6,10,PVD,BWI,328,NO
2018,4,11,5183,1502,1455,1613,1610,63,3,7,PVD,BWI,328,NO
2018,4,11,5323,733,720,1009,1030,145,-21,13,PVD,MCO,1073,NO
2018,4,11,2872,1239,1230,1527,1540,154,-13,9,PVD,MCO,1073,NO
2018,4,11,2999,1613,1545,1905,1850,156,15,28,PVD,MCO,1073,YES
2018,4,11,3010,1036,1030,1210,1210,142,0,6,PVD,MDW,842,NO
2018,4,11,3360,2023,1925,2150,2105,134,45,58,PVD,MDW,842,YES
2018,4,11,3325,1358,1340,1501,1500,50,1,18,PVD,PHL,238,NO
2018,4,12,3479,1559,1540,1702,1710,57,-8,19,PVD,PHL,238,NO
2018,4,12,3612,1619,1605,1958,2000,327,-2,14,PVD,PHX,2277,NO
2018,4,12,470,1341,1335,1644,1650,169,-6,6,PVD,TPA,1137,NO
2018,4,12,319,1801,1740,1825,1815,69,10,21,RDU,BNA,443,NO
2018,4,12,728,1534,1520,1630,1620,41,10,14,RDU,BWI,255,NO
2018,4,12,4476,1722,1715,1940,1930,303,10,7,RDU,LAS,2027,NO
2018,4,12,7371,721,715,930,930,295,0,6,RDU,LAS,2027,NO
2018,4,12,2353,1902,1835,2043,2020,83,23,27,RDU,MCO,534,YES
2018,4,12,4142,1040,1025,1217,1220,85,-3,15,RDU,TPA,587,NO
2018,4,12,6163,1933,1910,2112,2100,91,12,23,RDU,TPA,587,NO
2018,4,12,4619,1918,1815,2131,2020,46,71,63,RNO,BOI,335,YES
2018,4,12,2421,808,800,1011,1005,47,6,8,RNO,BOI,335,NO
2018,4,12,3273,1350,1255,1539,1410,57,89,55,RNO,LAS,345,YES
2018,4,12,4208,2002,1910,2131,2020,55,71,52,RNO,LAS,345,YES
2018,4,12,6135,1126,1115,1229,1225,54,4,11,RNO,LAS,345,NO
2018,4,12,6171,1351,1340,1514,1455,55,19,11,RNO,LAS,345,YES
2018,4,12,6534,1800,1725,1922,1835,51,47,35,RNO,LAS,345,YES
2018,4,12,1151,905,855,1012,1005,53,7,10,RNO,LAS,345,NO
2018,4,12,1431,743,730,857,845,53,12,13,RNO,LAS,345,NO
2018,4,12,296,1140,1120,1301,1240,66,21,20,RNO,LAX,390,YES
2018,4,12,649,2039,1855,2223,2020,62,123,104,RNO,LAX,390,YES
2018,4,12,1646,713,705,851,825,82,26,8,RNO,LAX,390,YES
2018,4,12,4148,1102,1050,1632,1640,196,-8,12,RNO,MDW,1680,NO
2018,4,12,6178,1033,1015,1135,1110,51,25,18,RNO,OAK,180,YES
2018,4,12,2961,2013,1805,2133,1900,52,153,128,RNO,OAK,180,YES
2018,4,12,144,1134,1125,1254,1255,71,-1,9,RNO,PDX,444,NO
2018,4,12,5218,2006,1725,2302,2005,79,177,161,RNO,PHX,601,YES
2018,4,12,5314,939,930,1215,1210,80,5,9,RNO,PHX,601,NO
2018,4,12,300,1200,1135,1434,1415,81,19,25,RNO,PHX,601,YES
2018,4,12,317,859,850,956,950,43,6,9,RNO,SJC,188,NO
2018,4,12,1735,1334,1215,1445,1315,49,90,79,RNO,SJC,188,YES
2018,4,12,544,1247,1240,1500,1500,58,0,7,RNO,SLC,422,NO
2018,4,12,636,1924,1910,2152,2150,136,2,14,RSW,ISP,1101,NO
2018,4,12,5624,1500,1430,1548,1520,27,28,30,RSW,MCO,133,YES
2018,4,12,204,1522,1345,1814,1625,72,109,97,SAN,ABQ,628,YES
2018,4,12,927,953,935,1224,1220,75,4,18,SAN,ABQ,628,NO
2018,4,12,476,1614,1525,2101,2005,132,56,49,SAN,AUS,1164,YES
2018,4,12,163,1539,1435,2158,2015,193,103,64,SAN,BNA,1751,YES
2018,4,12,16,942,930,1515,1510,198,5,12,SAN,BNA,1751,NO
2018,4,12,1714,1558,1225,14,2010,250,244,213,SAN,BWI,2295,YES
2018,4,12,3383,1347,1305,1633,1545,77,48,42,SAN,ELP,636,YES
2018,4,12,791,815,805,1321,1300,158,21,10,SAN,HOU,1312,YES
2018,4,12,2499,745,735,908,845,51,23,10,SAN,LAS,258,YES
2018,4,12,238,1832,1520,1940,1630,51,190,192,SAN,LAS,258,YES
2018,4,12,768,942,920,1048,1030,54,18,22,SAN,LAS,258,YES
2018,4,12,797,1050,1025,1208,1135,51,33,25,SAN,LAS,258,YES
2018,4,13,4195,1850,1725,1949,1835,47,74,85,SAN,LAS,258,YES
2018,4,13,2571,1504,1355,1645,1505,55,100,69,SAN,LAS,258,YES
2018,4,13,997,1656,1555,1807,1705,48,62,61,SAN,LAS,258,YES
2018,4,13,869,1807,1800,1911,1910,49,1,7,SAN,LAS,258,NO
2018,4,13,1591,2046,2030,2157,2140,53,17,16,SAN,LAS,258,YES
2018,4,13,2316,1959,1900,2059,2010,47,49,59,SAN,LAS,258,YES
2018,4,13,1689,1722,1640,1838,1750,50,48,42,SAN,LAS,258,YES
2018,4,13,4995,1304,1200,1409,1315,50,54,64,SAN,LAS,258,YES
2018,4,13,1065,936,915,1422,1420,154,2,21,SAN,MCI,1333,NO
2018,4,13,1121,2005,1845,44,2345,147,59,80,SAN,MCI,1333,YES
2018,4,13,1718,2037,1855,157,40,188,77,102,SAN,MDW,1728,YES
2018,4,13,1736,1332,1250,1922,1845,191,37,42,SAN,MDW,1728,YES
2018,4,14,408,1644,1610,2226,2200,193,26,34,SAN,MDW,1728,YES
2018,4,14,435,1348,1330,1619,1455,78,84,18,SAN,OAK,446,YES
2018,4,14,574,1136,1120,1311,1250,76,21,16,SAN,OAK,446,YES
2018,4,14,581,2001,1925,2136,2055,80,41,36,SAN,OAK,446,YES
2018,4,14,376,1802,1705,1937,1835,80,62,57,SAN,OAK,446,YES
2018,4,14,1314,2105,2035,2234,2205,71,29,30,SAN,OAK,446,YES
2018,4,14,1159,906,840,1047,1010,83,37,26,SAN,OAK,446,YES
2018,4,14,2249,1604,1505,1804,1630,82,94,59,SAN,OAK,446,YES
2018,4,14,285,1449,1430,1705,1555,82,70,19,SAN,OAK,446,YES
2018,4,14,1125,1931,1540,2104,1705,77,239,231,SAN,OAK,446,YES
2018,4,14,818,1327,1255,1511,1425,76,46,32,SAN,OAK,446,YES
2018,4,14,1387,957,925,1152,1055,93,57,32,SAN,OAK,446,YES
2018,4,14,2018,1818,1740,1958,1910,79,48,38,SAN,OAK,446,YES
2018,4,14,160,1908,1810,2042,1940,78,62,58,SAN,OAK,446,YES
2018,4,15,1559,1134,1050,1315,1220,79,55,44,SAN,OAK,446,YES
2018,4,15,1803,1233,1200,1400,1330,69,30,33,SAN,OAK,446,YES
2018,4,15,1252,1454,1235,1736,1445,47,171,139,SAN,PHX,304,YES
2018,4,15,3953,1714,1610,1946,1820,45,86,64,SAN,PHX,304,YES
2018,4,15,4128,833,820,1052,1030,43,22,13,SAN,PHX,304,YES
2018,4,15,4169,1955,1800,2208,2010,43,118,115,SAN,PHX,304,YES
2018,4,15,4470,1211,1145,1418,1355,45,23,26,SAN,PHX,304,YES
2018,4,15,4485,2243,1415,45,1625,41,500,508,SAN,PHX,304,YES
2018,4,15,4654,1808,1720,2020,1935,55,45,48,SAN,PHX,304,YES
2018,4,15,2901,941,925,1104,1105,74,-1,16,SAN,RNO,488,NO
2018,4,15,3036,1943,1755,2115,1935,76,100,108,SAN,RNO,488,YES
2018,4,15,3414,1511,1230,1748,1410,84,218,161,SAN,SFO,447,YES
2018,4,15,3393,1850,1720,2052,1900,85,112,90,SAN,SFO,447,YES
2018,4,15,3638,1243,1015,1446,1155,93,171,148,SAN,SFO,447,YES
2018,4,15,713,1940,1910,2145,2050,107,55,30,SAN,SFO,447,YES
2018,4,15,810,1421,1210,1617,1330,69,167,131,SAN,SJC,417,YES
2018,4,15,6262,1526,1430,1720,1550,71,90,56,SAN,SJC,417,YES
2018,4,15,3495,1208,1110,1349,1235,80,74,58,SAN,SJC,417,YES
2018,4,15,7420,1809,1730,1930,1850,69,40,39,SAN,SJC,417,YES
2018,4,15,4556,1923,1855,2050,2015,70,35,28,SAN,SJC,417,YES
2018,4,15,4699,1711,1650,1912,1810,71,62,21,SAN,SJC,417,YES
2018,4,15,4770,1338,1230,1521,1405,76,76,68,SAN,SMF,480,YES
2018,4,15,6312,1423,1340,1629,1515,74,74,43,SAN,SMF,480,YES
2018,4,15,1171,1729,1710,1859,1840,76,19,19,SAN,SMF,480,YES
2018,4,15,1642,1622,1530,1806,1700,75,66,52,SAN,SMF,480,YES
2018,4,15,1716,1658,1620,1844,1750,78,54,38,SAN,SMF,480,YES
2018,4,15,4496,2014,1930,2150,2105,80,45,44,SAN,SMF,480,YES
2018,4,15,305,1203,1115,1330,1250,75,40,48,SAN,SMF,480,YES
2018,4,15,214,1903,1815,2033,1950,74,43,48,SAN,SMF,480,YES
2018,4,15,278,1305,1210,1509,1420,53,49,55,SAN,TUS,367,YES
2018,4,15,2259,2141,2110,2341,2320,49,21,31,SAN,TUS,367,YES
2018,4,15,2298,1559,1505,1826,1715,49,71,54,SAN,TUS,367,YES
2018,4,15,4888,1728,1720,1824,1815,43,9,8,SAT,DAL,248,NO
2018,4,15,865,933,920,1030,1015,43,15,13,SAT,DAL,248,YES
2018,4,15,140,1544,1535,1640,1630,42,10,9,SAT,DAL,248,NO
2018,4,15,4472,1723,1715,1808,1805,34,3,8,SAT,HOU,192,NO
2018,4,15,5172,2023,1935,2114,2020,38,54,48,SAT,HOU,192,YES
2018,4,15,561,1742,1715,1832,1810,159,22,27,SAT,LAS,1069,YES
2018,4,15,4586,1254,1245,1419,1405,180,14,9,SAT,LAX,1210,NO
2018,4,15,267,1248,1235,1559,1555,117,4,13,SAT,TPA,972,NO
2018,4,15,328,1638,1620,1645,1630,58,15,18,SDF,BHM,323,YES
2018,4,15,684,1620,1605,1744,1725,254,19,15,SDF,LAS,1624,YES
2018,4,15,706,1747,1730,1943,1935,103,8,17,SDF,MCO,718,NO
2018,4,15,726,1721,1700,1726,1705,55,21,21,SDF,MDW,271,YES
2018,4,15,746,1703,1655,1707,1700,54,7,8,SDF,STL,254,NO
2018,4,15,1746,1505,1405,1858,1750,148,68,60,SEA,ABQ,1180,YES
2018,4,15,1839,1530,1255,1740,1510,56,150,155,SEA,BOI,399,YES
2018,4,15,1892,2108,1925,32,2300,129,92,103,SEA,DEN,1024,YES
2018,4,15,1924,2205,2010,2257,2105,38,112,115,SEA,GEG,224,YES
2018,4,15,1937,1729,1640,1826,1735,36,51,49,SEA,GEG,224,YES
2018,4,15,1964,1133,1125,1346,1350,118,-4,8,SEA,LAS,866,NO
2018,4,15,2046,1351,1300,1905,1825,176,40,51,SEA,MCI,1489,YES
2018,4,15,2053,1104,1055,1652,1645,213,7,9,SEA,MDW,1733,NO
2018,4,15,2112,1230,1210,1439,1415,109,24,20,SEA,OAK,671,YES
2018,4,15,703,2203,2100,15,2305,105,70,63,SEA,OAK,671,YES
2018,4,15,720,1646,1540,1838,1745,99,53,66,SEA,OAK,671,YES
2018,4,15,409,2104,1825,2301,2030,98,151,159,SEA,OAK,671,YES
2018,4,15,715,1526,1455,1918,1840,156,38,31,SEA,PHX,1107,YES
2018,4,15,1760,759,750,1006,1000,109,6,9,SEA,SJC,697,NO
2018,4,15,3315,1959,1840,2151,2045,98,66,79,SEA,SJC,697,YES
2018,4,15,1863,1642,1530,1835,1740,99,55,72,SEA,SJC,697,YES
2018,4,15,543,922,810,1215,1105,99,70,72,SEA,SLC,689,YES
2018,4,15,707,1844,1820,2129,2110,89,19,24,SEA,SLC,689,YES
2018,4,15,1569,1132,1100,1313,1245,88,28,32,SEA,SMF,605,YES
2018,4,15,2448,1628,1500,1808,1645,84,83,88,SEA,SMF,605,YES
2018,4,15,3852,1728,1710,1905,1855,82,10,18,SEA,SMF,605,NO
2018,4,15,890,2210,1925,2337,2055,60,162,165,SFO,LAS,414,YES
2018,4,15,156,1213,1120,1401,1250,61,71,53,SFO,LAS,414,YES
2018,4,15,3058,1822,1440,1936,1610,59,206,222,SFO,LAS,414,YES
2018,4,15,736,2129,1620,2246,1750,56,296,309,SFO,LAS,414,YES
2018,4,15,660,2155,1805,2303,1930,49,213,230,SFO,LAX,337,YES
2018,4,15,2345,915,850,1037,1025,61,12,25,SFO,LAX,337,NO
2018,4,15,2516,1109,1050,1226,1220,55,6,19,SFO,LAX,337,NO
2018,4,15,1621,1908,1615,2026,1740,54,166,173,SFO,LAX,337,YES
2018,4,15,1683,1755,1430,1919,1555,52,204,205,SFO,LAX,337,YES
2018,4,15,607,1546,1310,2128,1920,201,128,156,SFO,MDW,1855,YES
2018,4,15,622,1745,1635,2332,2245,206,47,70,SFO,MDW,1855,YES
2018,4,15,178,1153,1040,1410,1210,69,120,73,SFO,SAN,447,YES
2018,4,15,369,1804,1555,1924,1725,61,119,129,SFO,SAN,447,YES
2018,4,15,329,2306,1925,31,2055,64,216,221,SFO,SAN,447,YES
2018,4,16,332,1940,1220,2111,1350,64,441,440,SFO,SAN,447,YES
2018,4,16,334,2123,1955,2214,2055,41,79,88,SJC,BUR,296,YES
2018,4,16,224,1550,1510,1643,1610,44,33,40,SJC,BUR,296,YES
2018,4,16,1202,1021,1005,1115,1105,44,10,16,SJC,BUR,296,NO
2018,4,16,1246,1910,1740,2002,1840,42,82,90,SJC,BUR,296,YES
2018,4,16,64,1212,1145,1303,1245,43,18,27,SJC,BUR,296,YES
2018,4,16,373,1416,1410,1508,1510,45,-2,6,SJC,BUR,296,NO
2018,4,16,408,1258,1220,1428,1340,74,48,38,SJC,LAS,386,YES
2018,4,16,2488,929,920,1101,1040,79,21,9,SJC,LAS,386,YES
2018,4,16,620,1754,1700,1900,1820,54,40,54,SJC,LAS,386,YES
2018,4,16,1887,2051,1955,2201,2115,51,46,56,SJC,LAS,386,YES
2018,4,16,423,1456,1410,1612,1530,63,42,46,SJC,LAS,386,YES
2018,4,17,566,2035,1840,2145,2000,58,105,115,SJC,LAS,386,YES
2018,4,17,588,1645,1355,1751,1505,49,166,170,SJC,LAX,308,YES
2018,4,17,1975,1135,1125,1252,1240,50,12,10,SJC,LAX,308,NO
2018,4,17,2089,1923,1855,2031,2005,55,26,28,SJC,LAX,308,YES
2018,4,17,2108,1024,1010,1132,1125,54,7,14,SJC,LAX,308,NO
2018,4,17,101,1636,1605,1749,1715,51,34,31,SJC,LAX,308,YES
2018,4,17,1494,1755,1710,1902,1820,52,42,45,SJC,LAX,308,YES
2018,4,17,1693,1545,1425,1653,1535,55,78,80,SJC,LAX,308,YES
2018,4,17,2500,1621,1515,1725,1625,52,60,66,SJC,LAX,308,YES
2018,4,17,4917,1049,1035,1150,1145,49,5,14,SJC,ONT,333,NO
2018,4,17,5050,1759,1610,1859,1720,49,99,109,SJC,ONT,333,YES
2018,4,17,718,1851,1835,1947,1945,46,2,16,SJC,ONT,333,NO
2018,4,17,2830,1350,1235,1453,1345,55,68,75,SJC,ONT,333,YES
2018,4,17,2802,1405,1345,1520,1455,52,25,20,SJC,ONT,333,YES
2018,4,17,3281,1738,1630,1912,1815,84,57,68,SJC,PDX,569,YES
2018,4,17,3340,1226,1210,1403,1355,83,8,16,SJC,PDX,569,NO
2018,4,18,3543,1708,1650,1942,1935,79,7,18,SJC,PHX,621,NO
2018,4,18,180,2133,2110,2357,2355,74,2,23,SJC,PHX,621,NO
2018,4,18,147,1526,1300,1802,1545,83,137,146,SJC,PHX,621,YES
2018,4,18,4794,1906,1825,2133,2115,76,18,41,SJC,PHX,621,YES
2018,4,18,4742,2110,2035,2202,2130,38,32,35,SJC,RNO,188,YES
2018,4,18,5213,1838,1645,1925,1740,34,105,113,SJC,RNO,188,YES
2018,4,18,6567,1137,1125,1224,1220,34,4,12,SJC,RNO,188,NO
2018,4,18,6572,1116,1025,1230,1140,64,50,51,SJC,SAN,417,YES
2018,4,18,1090,2011,1925,2120,2045,57,35,46,SJC,SAN,417,YES
2018,4,18,1257,1347,1320,1509,1435,68,34,27,SJC,SAN,417,YES
2018,4,18,1732,1158,1125,1311,1240,62,31,33,SJC,SAN,417,YES
2018,4,18,1331,1920,1805,2029,1925,58,64,75,SJC,SAN,417,YES
2018,4,18,2550,2105,2005,2228,2120,71,68,60,SJC,SAN,417,YES
2018,4,18,1563,1610,1535,1720,1650,59,30,35,SJC,SAN,417,YES
2018,4,18,4553,1419,1300,1614,1510,104,64,79,SJC,SEA,697,YES
2018,4,18,5518,1940,1830,2136,2040,102,56,70,SJC,SEA,697,YES
2018,4,18,5617,1958,1950,2104,2105,54,-1,8,SJC,SNA,342,NO
2018,4,18,1273,1141,1135,1253,1250,60,3,6,SJC,SNA,342,NO
2018,4,18,1619,1515,1340,1624,1455,61,89,95,SJC,SNA,342,YES
2018,4,18,1565,1646,1545,1753,1700,56,53,61,SJC,SNA,342,YES
2018,4,18,1570,1812,1740,1916,1855,53,21,32,SJC,SNA,342,YES
2018,4,18,5160,1530,1520,1647,1650,66,-3,10,SLC,ABQ,493,NO
2018,4,18,4896,947,855,1223,1025,67,118,52,SLC,ABQ,493,YES
2018,4,18,1189,1721,1625,1828,1730,49,58,56,SLC,BOI,291,YES
2018,4,18,1424,1254,1030,1412,1140,47,152,144,SLC,BOI,291,YES
2018,4,18,2204,1422,1355,1533,1515,52,18,27,SLC,DEN,391,YES
2018,4,18,4172,1918,1845,2025,2010,54,15,33,SLC,DEN,391,YES
2018,4,18,4503,1329,1220,1417,1305,75,72,69,SLC,GEG,546,YES
2018,4,18,5211,1017,1005,1122,1030,68,52,12,SLC,LAS,368,YES
2018,4,18,4632,2157,2045,2223,2105,72,78,72,SLC,LAS,368,YES
2018,4,18,663,1341,1255,1414,1315,68,59,46,SLC,LAS,368,YES
2018,4,18,850,1922,1855,1946,1915,63,31,27,SLC,LAS,368,YES
2018,4,18,1730,1714,1640,1730,1700,64,30,34,SLC,LAS,368,YES
2018,4,18,1731,1446,1430,1510,1450,66,20,16,SLC,LAS,368,YES
2018,4,18,1827,943,750,1111,810,73,181,113,SLC,LAS,368,YES
2018,4,18,1853,2013,1940,2108,2035,98,33,33,SLC,LAX,590,YES
2018,4,18,414,1423,1355,1523,1455,104,28,28,SLC,LAX,590,YES
2018,4,19,259,1739,1710,1843,1810,106,33,29,SLC,LAX,590,YES
2018,4,19,2102,1025,1010,1227,1110,110,77,15,SLC,LAX,590,YES
2018,4,19,2417,1654,1625,2040,2025,147,15,29,SLC,MDW,1258,YES
2018,4,19,193,1140,830,1548,1230,147,198,190,SLC,MDW,1258,YES
2018,4,19,651,1447,1415,1546,1515,103,31,32,SLC,OAK,588,YES
2018,4,19,635,1120,1055,1318,1155,132,83,25,SLC,OAK,588,YES
2018,4,19,1019,1744,1725,1849,1825,108,24,19,SLC,OAK,588,YES
2018,4,19,292,1923,1815,2010,1915,94,55,68,SLC,PDX,630,YES
2018,4,19,1847,1257,1205,1357,1310,90,47,52,SLC,PDX,630,YES
2018,4,19,943,1433,1345,1606,1520,78,46,48,SLC,PHX,507,YES
2018,4,19,1111,923,830,1153,1010,80,103,53,SLC,PHX,507,YES
2018,4,19,3652,1532,1515,1713,1650,83,23,17,SLC,PHX,507,YES
2018,4,19,1723,1259,1115,1506,1255,81,131,104,SLC,PHX,507,YES
2018,4,20,2509,2109,1940,2249,2115,77,94,89,SLC,PHX,507,YES
2018,4,20,805,1224,1120,1259,1150,69,69,64,SLC,RNO,422,YES
2018,4,20,2432,1145,1115,1316,1230,97,46,30,SLC,SEA,689,YES
2018,4,20,604,1701,1645,1759,1755,100,4,16,SLC,SEA,689,NO
2018,4,20,1342,1251,1130,1631,1515,135,76,81,SLC,STL,1156,YES
2018,4,20,322,1725,1605,2057,1950,136,67,80,SLC,STL,1156,YES
2018,4,20,1164,1234,1225,1346,1335,58,11,9,SMF,BUR,358,NO
2018,4,20,1702,1636,1545,1738,1650,52,48,51,SMF,BUR,358,YES
2018,4,20,370,1650,1615,1757,1720,56,37,35,SMF,BUR,358,YES
2018,4,20,1138,1959,1935,2104,2045,54,19,24,SMF,BUR,358,YES
2018,4,20,1186,846,840,1004,1000,60,4,6,SMF,LAS,397,NO
2018,4,20,1307,1452,1410,1610,1525,62,45,42,SMF,LAS,397,YES
2018,4,20,1328,1357,1335,1523,1455,64,28,22,SMF,LAS,397,YES
2018,4,21,1554,2022,1920,2133,2035,60,58,62,SMF,LAS,397,YES
2018,4,21,591,1819,1810,1946,1925,57,21,9,SMF,LAS,397,YES
2018,4,21,692,1209,1120,1339,1235,60,64,49,SMF,LAS,397,YES
2018,4,21,107,1352,1310,1509,1430,62,39,42,SMF,LAX,373,YES
2018,4,21,391,1837,1720,1954,1840,62,74,77,SMF,LAX,373,YES
2018,4,21,1103,752,745,920,905,63,15,7,SMF,LAX,373,YES
2018,4,21,1146,2010,1915,2142,2035,60,67,55,SMF,LAX,373,YES
2018,4,21,1151,1624,1610,1751,1730,74,21,14,SMF,LAX,373,YES
2018,4,21,2157,1357,1310,1508,1425,61,43,47,SMF,ONT,389,YES
2018,4,21,2485,1119,1105,1233,1220,59,13,14,SMF,ONT,389,NO
2018,4,21,2562,1702,1550,1812,1705,57,67,72,SMF,ONT,389,YES
2018,4,21,164,1229,1200,1343,1315,61,28,29,SMF,ONT,389,YES
2018,4,21,2545,1951,1940,2059,2055,55,4,11,SMF,ONT,389,NO
2018,4,21,1330,1740,1710,1848,1825,57,23,30,SMF,ONT,389,YES
2018,4,22,2834,1557,1430,1709,1545,59,84,87,SMF,ONT,389,YES
2018,4,22,2879,2013,1705,2132,1835,67,177,188,SMF,PDX,479,YES
2018,4,22,3041,1435,1330,1556,1500,70,56,65,SMF,PDX,479,YES
2018,4,22,3058,1138,1105,1301,1235,72,26,33,SMF,PDX,479,YES
2018,4,22,3316,2048,1855,2217,2025,73,112,113,SMF,PDX,479,YES
2018,4,22,3475,2017,1940,2256,2225,86,31,37,SMF,PHX,647,YES
2018,4,22,2577,1650,1625,1924,1915,84,9,25,SMF,PHX,647,NO
2018,4,22,7416,1014,1000,1249,1250,84,-1,14,SMF,PHX,647,NO
2018,4,22,2626,1252,1220,1531,1510,85,21,32,SMF,PHX,647,YES
2018,4,22,4564,1837,1710,2002,1835,68,87,87,SMF,SAN,480,YES
2018,4,22,4815,1335,1245,1459,1410,72,49,50,SMF,SAN,480,YES
2018,4,22,5447,1320,1200,1445,1325,73,80,80,SMF,SAN,480,YES
2018,4,22,6608,1501,1410,1628,1535,71,53,51,SMF,SAN,480,YES
2018,4,22,426,1947,1920,2107,2045,67,22,27,SMF,SAN,480,YES
2018,4,22,5652,1700,1540,1823,1705,71,78,80,SMF,SAN,480,YES
2018,4,22,701,1958,1755,2134,1945,87,109,123,SMF,SEA,605,YES
2018,4,22,4448,1421,1315,1605,1510,93,55,66,SMF,SEA,605,YES
2018,4,22,5470,1358,1315,1519,1435,68,44,43,SMF,SNA,404,YES
2018,4,22,1506,1736,1715,1849,1835,61,14,21,SMF,SNA,404,NO
